"id"	"host_id"	"host_name"	"borough"	"number_reviews"	"review_scores"	"scaled_scores"	"losing_scores"	"price"	"room_type"	"minimum_nights"	"area"	"rental_price"	"availability_2017"	"availability_2018"	"availability_total"
15514272	40598805	"Stephanie"	"Bronx"	17	9.89	98.91	1.09	283	"Entire home/apt"	1	2874.8	4819.2	90	90	180
6609293	26228337	"Jon"	"Brooklyn"	91	9.53	95.27	4.73	254	"Entire home/apt"	7	3652.4	3660.2	4	12	16
14265052	33518883	"Melina"	"Manhattan"	81	9.45	94.5	5.5	252	"Private room"	7	1881	4932.4	0	13	13
7344720	24260658	"Kristy"	"Manhattan"	110	8.8	87.96	12.04	251	"Private room"	2	1868.3	3839.1	158	154	312
15872623	102902979	"Stanton St"	"Manhattan"	67	9.07	90.69	9.31	292	"Entire home/apt"	5	3133.9	6186.2	148	144	292
9426786	33407701	"Mika"	"Manhattan"	68	9.36	93.59	6.41	265	"Entire home/apt"	7	2311.3	3541.6	17	22	39
253815	417504	"Dana"	"Brooklyn"	93	8.86	88.61	11.39	302	"Entire home/apt"	3	2506.6	5792.3	365	333	698
6800799	28656792	"Saya"	"Manhattan"	127	8.36	83.63	16.37	314	"Entire home/apt"	1	2916.4	3370.2	269	259	528
9679720	29051370	"Rose"	"Brooklyn"	100	8.91	89.14	10.86	142	"Private room"	1	1448.4	1832.9	2	10	12
6886371	1694147	"Rachel"	"Manhattan"	73	9.11	91.06	8.94	291	"Entire home/apt"	2	2399	4847.4	0	26	26
17097495	3236595	"Ren??"	"Manhattan"	89	8.81	88.08	11.92	215	"Private room"	2	1613.9	3165.5	217	210	427
5365770	9740445	"Martin"	"Manhattan"	102	9.34	93.37	6.63	243	"Private room"	2	1810.7	4283	0	28	28
6890068	1795670	"Ise"	"Manhattan"	92	8.59	85.91	14.09	235	"Private room"	2	1730.8	3394.9	0	25	25
16926786	113072781	"Jasmine"	"Brooklyn"	79	9.69	96.88	3.12	239	"Entire home/apt"	3	3119.2	3980.8	32	36	68
17960424	36893600	"Brian"	"Bronx"	48	9.9	98.98	1.02	214	"Entire home/apt"	1	3678.5	3338.9	174	169	343
1993824	10277424	"Christine"	"Manhattan"	83	8.53	85.25	14.75	221	"Private room"	2	1668.4	3057.7	156	152	308
13410276	544621	"Eduardo"	"Manhattan"	80	9.44	94.42	5.58	225	"Private room"	2	1675.2	3337.2	0	14	14
7579799	39741695	"Vivek"	"Queens"	22	9.23	92.33	7.67	192	"Private room"	1	1680.5	3303.6	364	336	700
15194207	41074011	"Kryshana"	"Manhattan"	96	9.5	95.04	4.96	232	"Private room"	2	1740.7	3409.3	121	119	240
17591356	99245631	"Jillian"	"Manhattan"	58	9.5	94.95	5.05	231	"Private room"	2	1728.3	2300	0	10	10
4218034	6841194	"Eric"	"Brooklyn"	133	7.78	77.81	22.19	300	"Entire home/apt"	2	2798.6	3493.9	189	183	372
7981162	6670406	"Jennifer"	"Manhattan"	71	9.48	94.84	5.16	244	"Entire home/apt"	5	1826.5	4446.1	0	10	10
1276303	4061079	"Anna"	"Brooklyn"	104	9.64	96.38	3.62	275	"Entire home/apt"	2	3359.8	4209	171	166	337
15299349	38833457	"Jordan"	"Manhattan"	41	5.93	59.27	40.73	176	"Private room"	2	1410.6	3314.7	288	276	564
8473484	44620317	"Claudia"	"Queens"	38	9.84	98.41	1.59	210	"Private room"	1	1848.4	2133.4	214	207	421
16538045	108813069	"Michael"	"Manhattan"	71	8.31	83.13	16.87	266	"Entire home/apt"	1	2442.1	4162.9	0	25	25
15986775	103875907	"Massimo"	"Manhattan"	80	8.52	85.15	14.85	101	"Private room"	1	1090.4	2265.6	142	139	281
5882725	20557884	"Anita"	"Brooklyn"	98	8.77	87.67	12.33	266	"Entire home/apt"	3	2300.4	4469.8	344	325	669
2236458	11418277	"Vanessa"	"Queens"	40	9.75	97.54	2.46	273	"Entire home/apt"	4	3570.3	4222.9	0	0	0
15036866	94976037	"Kareem"	"Manhattan"	63	8.78	87.8	12.2	192	"Private room"	1	1461.8	3355.3	363	339	702
17654617	120133084	"Micheal"	"Brooklyn"	70	8.72	87.19	12.81	302	"Entire home/apt"	2	2945	3614.2	153	149	302
2098030	10700163	"Blair"	"Brooklyn"	102	8.68	86.76	13.24	232	"Entire home/apt"	1	2996.8	3163.4	339	321	660
14486192	10099617	"Carlos"	"Manhattan"	67	9.29	92.91	7.09	246	"Entire home/apt"	2	2210.9	3138	0	16	16
6646365	23582893	""	"Brooklyn"	93	8.03	80.28	19.72	176	"Private room"	1	1591.3	1485.7	214	207	421
701474	3570836	"Jessi K And"	"Manhattan"	128	9.23	92.3	7.7	283	"Entire home/apt"	2	3044	4016.5	276	265	541
501082	2471671	"Joyce"	"Manhattan"	145	8.88	88.84	11.16	219	"Private room"	365	1688.1	3599.8	278	267	545
15736079	17043144	"Kat"	"Brooklyn"	81	8.34	83.36	16.64	182	"Private room"	3	1614.2	3269.4	0	11	11
12027963	64370305	"Oliver"	"Manhattan"	115	9.28	92.76	7.24	256	"Private room"	2	1901.1	4345	95	94	189
7306096	38272413	"Vasily"	"Brooklyn"	69	8.23	82.35	17.65	161	"Private room"	4	1470.6	1636.4	0	15	15
12772076	69488526	"K. E. Saavik"	"Queens"	43	9.86	98.6	1.4	322	"Entire home/apt"	365	3215.9	4135	0	9	9
