station,valid,metar
LAF,2021-10-07 12:40,KLAF 071240Z AUTO 15004KT 10SM -RA FEW019 BKN043 OVC050 18/18 A3011 RMK P0001 T01800180 MADISHF
LAF,2021-10-07 12:45,KLAF 071245Z AUTO 17004KT 10SM -RA FEW019 BKN043 OVC110 19/18 A3012 RMK P0001 T01900180 VRB04KT  MADISHF
LAF,2021-10-07 12:50,KLAF 071250Z AUTO 15004KT 10SM FEW019 BKN046 OVC110 19/18 A3012 RMK P0001 T01900180 MADISHF
LAF,2021-10-07 12:54,KLAF 071254Z 15004KT 10SM FEW020 BKN043 OVC110 19/18 A3012 RMK AO2 RAE16B35E48 SLP194 P0002 T01890183
LAF,2021-10-07 12:55,KLAF 071255Z AUTO 15004KT 10SM FEW019 BKN033 OVC110 19/18 A3012 RMK T01900180 MADISHF
LAF,2021-10-07 13:00,KLAF 071300Z AUTO 14002KT 10SM FEW022 BKN033 OVC110 19/18 A3011 RMK T01900180 VRB03KT  MADISHF
LAF,2021-10-07 13:05,KLAF 071305Z AUTO 14004KT 10SM SCT029 BKN043 OVC110 19/18 A3011 RMK T01900180 MADISHF
LAF,2021-10-07 13:10,KLAF 071310Z AUTO 13004KT 10SM SCT031 BKN070 OVC110 19/18 A3012 RMK T01900180 MADISHF
LAF,2021-10-07 13:15,KLAF 071315Z AUTO 14002KT 9SM -RA SCT029 BKN055 OVC085 19/18 A3012 RMK T01900180 MADISHF
LAF,2021-10-07 13:20,KLAF 071320Z AUTO 14004KT 10SM -RA BKN027 BKN055 OVC070 19/18 A3012 RMK T01900180 MADISHF
LAF,2021-10-07 13:22,KLAF 071322Z 15006KT 10SM -RA BKN027 BKN055 OVC070 19/18 A3012 RMK AO2 RAB12 P0000 T01890183
LAF,2021-10-07 13:25,KLAF 071325Z AUTO 15004KT 10SM BKN025 BKN055 OVC070 19/18 A3012 RMK T01900180 MADISHF
LAF,2021-10-07 13:30,KLAF 071330Z AUTO 14004KT 10SM BKN025 BKN055 OVC070 19/18 A3012 RMK T01900180 MADISHF
LAF,2021-10-07 13:35,KLAF 071335Z AUTO 15004KT 10SM BKN025 OVC075 19/18 A3012 RMK T01900180 MADISHF
LAF,2021-10-07 13:40,KLAF 071340Z AUTO 16004KT 10SM OVC026 20/19 A3012 RMK T02000190 VRB04KT  MADISHF
LAF,2021-10-07 13:45,KLAF 071345Z AUTO 15004KT 10SM OVC026 19/19 A3012 RMK T01900190 MADISHF
LAF,2021-10-07 13:50,KLAF 071350Z AUTO 15005KT 10SM OVC028 20/19 A3012 RMK T02000190 VRB05KT  MADISHF
LAF,2021-10-07 13:54,KLAF 071354Z 00000KT 10SM OVC028 19/19 A3012 RMK AO2 RAB12E23 SLP197 P0000 T01940189
LAF,2021-10-07 13:55,KLAF 071355Z AUTO 16002KT 10SM OVC028 20/19 A3012 RMK T02000190 VRB03KT  MADISHF
LAF,2021-10-07 14:00,KLAF 071400Z AUTO 15004KT 10SM OVC028 19/19 A3012 RMK T01900190 MADISHF
LAF,2021-10-07 14:05,KLAF 071405Z AUTO 18004KT 10SM FEW011 OVC030 19/18 A3012 RMK T01900180 MADISHF
LAF,2021-10-07 14:10,KLAF 071410Z 18004KT 10SM FEW011 OVC030 19/18 A3012 RMK AO2 T01940183
LAF,2021-10-07 14:10,KLAF 071410Z AUTO 18004KT 10SM FEW011 OVC030 19/18 A3012 RMK T01900180 MADISHF
LAF,2021-10-07 14:15,KLAF 071415Z AUTO 17002KT 10SM FEW011 OVC030 20/18 A3012 RMK T02000180 MADISHF
LAF,2021-10-07 14:20,KLAF 071420Z AUTO 19002KT 10SM FEW011 BKN030 OVC055 21/19 A3012 RMK T02100190 MADISHF
LAF,2021-10-07 14:25,KLAF 071425Z AUTO 22004KT 10SM FEW011 BKN031 BKN055 21/19 A3012 RMK T02100190 MADISHF
LAF,2021-10-07 14:30,KLAF 071430Z AUTO 18004KT 10SM SCT031 BKN055 21/18 A3012 RMK T02100180 MADISHF
LAF,2021-10-07 14:35,KLAF 071435Z AUTO 19004KT 10SM FEW031 SCT055 20/18 A3012 RMK T02000180 MADISHF
LAF,2021-10-07 14:40,KLAF 071440Z AUTO 20004KT 10SM FEW031 FEW055 20/18 A3012 RMK T02000180 MADISHF
LAF,2021-10-07 14:45,KLAF 071445Z AUTO 18004KT 10SM FEW055 21/18 A3012 RMK T02100180 MADISHF
LAF,2021-10-07 14:50,KLAF 071450Z AUTO 17005KT 10SM SCT055 21/18 A3012 RMK T02100180 MADISHF
LAF,2021-10-07 14:54,KLAF 071454Z 18005KT 10SM SCT060 21/18 A3013 RMK AO2 SLP199 60002 T02060183 51008
LAF,2021-10-07 14:55,KLAF 071455Z AUTO 19005KT 10SM FEW036 SCT065 21/18 A3012 RMK T02100180 MADISHF
LAF,2021-10-07 15:00,KLAF 071500Z AUTO 19002KT 10SM BKN036 BKN065 21/18 A3012 RMK T02100180 MADISHF
LAF,2021-10-07 15:05,KLAF 071505Z AUTO 19004KT 10SM BKN036 BKN065 21/18 A3012 RMK T02100180 MADISHF
LAF,2021-10-07 15:10,KLAF 071510Z AUTO 19002KT 10SM BKN036 BKN065 21/18 A3012 RMK T02100180 MADISHF
LAF,2021-10-07 15:15,KLAF 071515Z AUTO 19005KT 10SM BKN036 OVC065 21/18 A3012 RMK T02100180 MADISHF
LAF,2021-10-07 15:20,KLAF 071520Z AUTO 19005KT 10SM BKN036 21/18 A3012 RMK T02100180 MADISHF
LAF,2021-10-07 15:25,KLAF 071525Z AUTO 18002KT 10SM BKN036 21/18 A3012 RMK T02100180 MADISHF
LAF,2021-10-07 15:30,KLAF 071530Z AUTO 18002KT 10SM FEW018 BKN036 BKN055 21/18 A3012 RMK T02100180 MADISHF
LAF,2021-10-07 15:35,KLAF 071535Z AUTO 20002KT 10SM FEW018 BKN036 BKN048 21/18 A3012 RMK T02100180 MADISHF
LAF,2021-10-07 15:40,KLAF 071540Z AUTO 19002KT 10SM SCT018 SCT036 BKN048 21/18 A3012 RMK T02100180 VRB03KT  MADISHF
LAF,2021-10-07 15:45,KLAF 071545Z AUTO 00000KT 10SM FEW018 BKN048 BKN060 21/18 A3012 RMK T02100180 MADISHF
LAF,2021-10-07 15:50,KLAF 071550Z AUTO 17004KT 10SM SCT018 BKN048 BKN060 22/19 A3012 RMK T02200190 MADISHF
LAF,2021-10-07 15:54,KLAF 071554Z VRB04KT 10SM SCT018 BKN046 OVC060 22/19 A3013 RMK AO2 SLP199 T02220189
LAF,2021-10-07 15:55,KLAF 071555Z AUTO 16004KT 10SM SCT018 BKN048 OVC060 22/19 A3012 RMK T02200190 VRB04KT  MADISHF
LAF,2021-10-07 16:00,KLAF 071600Z AUTO 19007KT 10SM SCT019 BKN048 OVC060 22/18 A3012 RMK T02200180 MADISHF
LAF,2021-10-07 16:05,KLAF 071605Z AUTO 20005KT 10SM SCT019 BKN048 OVC060 22/18 A3012 RMK T02200180 VRB06KT  MADISHF
LAF,2021-10-07 16:10,KLAF 071610Z AUTO 19005KT 10SM SCT019 BKN025 OVC060 22/18 A3012 RMK T02200180 VRB06KT  MADISHF
LAF,2021-10-07 16:15,KLAF 071615Z AUTO 19005KT 10SM FEW019 BKN025 OVC060 22/18 A3012 RMK T02200180 MADISHF
LAF,2021-10-07 16:15,KLAF 071615Z 19005KT 10SM FEW020 BKN025 OVC060 22/18 A3012 RMK AO2 T02170183
LAF,2021-10-07 16:20,KLAF 071620Z AUTO 16005KT 10SM BKN023 BKN049 OVC060 22/18 A3012 RMK T02200180 MADISHF
LAF,2021-10-07 16:25,KLAF 071625Z AUTO 15005KT 10SM SCT023 BKN049 OVC060 22/18 A3012 RMK T02200180 MADISHF
LAF,2021-10-07 16:30,KLAF 071630Z 16007KT 10SM SCT023 OVC060 22/18 A3012 RMK AO2 T02220183
LAF,2021-10-07 16:30,KLAF 071630Z AUTO 16007KT 10SM SCT023 OVC060 22/18 A3012 RMK T02200180 MADISHF
LAF,2021-10-07 16:35,KLAF 071635Z AUTO 18007KT 10SM SCT023 BKN030 OVC060 22/18 A3012 RMK T02200180 MADISHF
LAF,2021-10-07 16:40,KLAF 071640Z AUTO 17005KT 10SM SCT023 BKN030 OVC060 22/18 A3012 RMK T02200180 MADISHF
LAF,2021-10-07 16:45,KLAF 071645Z AUTO 19007KT 10SM FEW019 BKN030 OVC060 22/18 A3012 RMK T02200180 MADISHF
LAF,2021-10-07 16:50,KLAF 071650Z AUTO 17004KT 10SM FEW023 BKN035 OVC060 22/18 A3012 RMK T02200180 MADISHF
LAF,2021-10-07 16:54,KLAF 071654Z 19005KT 10SM FEW023 BKN029 OVC060 23/18 A3012 RMK AO2 SLP196 T02280183
LAF,2021-10-07 16:55,KLAF 071655Z AUTO 19005KT 10SM FEW023 BKN029 OVC060 23/18 A3012 RMK T02300180 MADISHF
LAF,2021-10-07 17:00,KLAF 071700Z AUTO 18005KT 10SM SCT025 BKN029 OVC060 22/18 A3012 RMK T02200180 MADISHF
LAF,2021-10-07 17:05,KLAF 071705Z AUTO 19005KT 10SM SCT025 BKN029 OVC060 23/18 A3012 RMK T02300180 MADISHF
LAF,2021-10-07 17:10,KLAF 071710Z AUTO 16005KT 10SM SCT025 BKN032 OVC060 23/18 A3011 RMK T02300180 VRB06KT  MADISHF
LAF,2021-10-07 17:15,KLAF 071715Z AUTO 17007KT 10SM SCT025 BKN032 OVC060 23/18 A3011 RMK T02300180 MADISHF
LAF,2021-10-07 17:18,KLAF 071718Z 16004KT 10SM SCT025 BKN032 OVC060 23/18 A3011 RMK AO2 T02280178
LAF,2021-10-07 17:20,KLAF 071720Z AUTO 18004KT 10SM SCT025 SCT032 OVC060 23/18 A3011 RMK T02300180 MADISHF
LAF,2021-10-07 17:25,KLAF 071725Z AUTO 17005KT 10SM FEW025 SCT032 OVC060 23/18 A3011 RMK T02300180 MADISHF
LAF,2021-10-07 17:30,KLAF 071730Z AUTO 16005KT 10SM FEW023 SCT030 OVC060 23/18 A3010 RMK T02300180 MADISHF
LAF,2021-10-07 17:35,KLAF 071735Z AUTO 15004KT 10SM SCT028 BKN050 OVC065 23/18 A3010 RMK T02300180 VRB04KT  MADISHF
LAF,2021-10-07 17:40,KLAF 071740Z AUTO 16005KT 10SM SCT028 SCT033 OVC060 23/18 A3010 RMK T02300180 MADISHF
LAF,2021-10-07 17:45,KLAF 071745Z AUTO 12005KT 10SM FEW028 SCT033 OVC065 24/18 A3010 RMK T02400180 VRB06KT  MADISHF
LAF,2021-10-07 17:50,KLAF 071750Z AUTO 15005KT 10SM SCT028 BKN050 OVC065 23/18 A3009 RMK T02300180 MADISHF
LAF,2021-10-07 17:54,KLAF 071754Z 14008KT 10SM SCT028 BKN034 OVC065 23/18 A3009 RMK AO2 SLP186 60002 T02330178 10239 20183 58012
LAF,2021-10-07 17:55,KLAF 071755Z AUTO 15009KT 10SM SCT028 BKN033 OVC065 23/18 A3009 RMK T02300180 MADISHF
LAF,2021-10-07 18:00,KLAF 071800Z AUTO 15005KT 10SM SCT028 BKN036 OVC065 23/18 A3009 RMK T02300180 VRB06KT  MADISHF
LAF,2021-10-07 18:05,KLAF 071805Z AUTO 14005KT 10SM SCT030 BKN038 OVC060 23/18 A3009 RMK T02300180 MADISHF
LAF,2021-10-07 18:10,KLAF 071810Z AUTO 12005KT 10SM FEW030 BKN038 OVC060 23/18 A3009 RMK T02300180 MADISHF
LAF,2021-10-07 18:15,KLAF 071815Z AUTO 16007KT 10SM SCT030 BKN038 OVC060 23/18 A3007 RMK T02300180 WND 12V21  MADISHF
LAF,2021-10-07 18:20,KLAF 071820Z AUTO 14007KT 10SM SCT030 BKN038 OVC060 23/17 A3007 RMK T02300170 MADISHF
LAF,2021-10-07 18:25,KLAF 071825Z AUTO 15008KT 10SM FEW030 BKN038 OVC060 23/17 A3007 RMK T02300170 MADISHF
LAF,2021-10-07 18:30,KLAF 071830Z AUTO 13009KT 10SM FEW030 BKN038 OVC060 24/18 A3007 RMK T02400180 MADISHF
LAF,2021-10-07 18:35,KLAF 071835Z AUTO 13009KT 10SM BKN036 BKN050 OVC060 23/17 A3007 RMK T02300170 MADISHF
LAF,2021-10-07 18:40,KLAF 071840Z AUTO 14011KT 10SM BKN036 BKN042 OVC060 24/18 A3007 RMK T02400180 MADISHF
LAF,2021-10-07 18:45,KLAF 071845Z AUTO 14009KT 10SM BKN033 BKN043 OVC060 24/18 A3006 RMK T02400180 MADISHF
LAF,2021-10-07 18:50,KLAF 071850Z AUTO 14005KT 10SM SCT033 BKN039 OVC060 23/17 A3006 RMK T02300170 VRB06KT  MADISHF
LAF,2021-10-07 18:54,KLAF 071854Z 13010G15KT 10SM BKN037 OVC060 24/18 A3007 RMK AO2 SLP179 T02390178
LAF,2021-10-07 18:55,KLAF 071855Z AUTO 14009G14KT 10SM SCT033 OVC041 24/18 A3006 RMK T02400180 MADISHF
LAF,2021-10-07 19:00,KLAF 071900Z AUTO 14010KT 10SM BKN036 OVC043 23/17 A3006 RMK T02300170 MADISHF
LAF,2021-10-07 19:05,KLAF 071905Z AUTO 14007KT 10SM BKN033 OVC046 23/17 A3006 RMK T02300170 MADISHF
LAF,2021-10-07 19:10,KLAF 071910Z AUTO 14005KT 10SM BKN036 BKN043 OVC050 23/18 A3006 RMK T02300180 MADISHF
LAF,2021-10-07 19:15,KLAF 071915Z AUTO 13007KT 10SM BKN036 BKN045 OVC050 24/18 A3006 RMK T02400180 MADISHF
LAF,2021-10-07 19:20,KLAF 071920Z AUTO 15007KT 10SM BKN036 BKN046 OVC055 24/18 A3006 RMK T02400180 MADISHF
LAF,2021-10-07 19:25,KLAF 071925Z AUTO 17005KT 10SM FEW029 BKN044 OVC055 23/17 A3006 RMK T02300170 MADISHF
LAF,2021-10-07 19:30,KLAF 071930Z AUTO 18005KT 10SM FEW029 SCT033 OVC050 23/18 A3006 RMK T02300180 MADISHF
LAF,2021-10-07 19:35,KLAF 071935Z AUTO 18007KT 10SM FEW029 SCT033 OVC050 23/18 A3006 RMK T02300180 MADISHF
LAF,2021-10-07 19:40,KLAF 071940Z AUTO 17007KT 10SM FEW033 OVC050 23/18 A3005 RMK T02300180 MADISHF
LAF,2021-10-07 19:45,KLAF 071945Z AUTO 17008KT 10SM FEW029 FEW036 OVC050 23/18 A3005 RMK T02300180 MADISHF
LAF,2021-10-07 19:50,KLAF 071950Z AUTO 16005KT 10SM FEW031 OVC050 23/18 A3005 RMK T02300180 MADISHF
LAF,2021-10-07 19:54,KLAF 071954Z 17006KT 10SM OVC050 23/18 A3006 RMK AO2 SLP176 T02330178
LAF,2021-10-07 19:55,KLAF 071955Z AUTO 17005KT 10SM OVC050 23/18 A3005 RMK T02300180 MADISHF
LAF,2021-10-07 20:00,KLAF 072000Z AUTO 17005KT 10SM OVC055 23/18 A3005 RMK T02300180 MADISHF
LAF,2021-10-07 20:05,KLAF 072005Z AUTO 16005KT 10SM OVC055 23/18 A3005 RMK T02300180 MADISHF
LAF,2021-10-07 20:10,KLAF 072010Z AUTO 15005KT 10SM OVC055 23/18 A3005 RMK T02300180 MADISHF
LAF,2021-10-07 20:15,KLAF 072015Z AUTO 16005KT 10SM BKN055 23/18 A3004 RMK T02300180 MADISHF
LAF,2021-10-07 20:20,KLAF 072020Z AUTO 18005KT 10SM FEW030 BKN055 23/18 A3004 RMK T02300180 MADISHF
LAF,2021-10-07 20:25,KLAF 072025Z AUTO 18004KT 10SM FEW030 SCT047 OVC060 23/18 A3004 RMK T02300180 MADISHF
LAF,2021-10-07 20:30,KLAF 072030Z AUTO 16005KT 10SM FEW035 SCT048 OVC060 23/18 A3004 RMK T02300180 VRB05KT  MADISHF
LAF,2021-10-07 20:35,KLAF 072035Z AUTO 16004KT 10SM FEW033 SCT048 BKN060 23/18 A3004 RMK T02300180 MADISHF
LAF,2021-10-07 20:40,KLAF 072040Z AUTO 15005KT 10SM FEW030 SCT039 BKN055 23/18 A3004 RMK T02300180 MADISHF
LAF,2021-10-07 20:45,KLAF 072045Z AUTO 17007KT 10SM FEW030 BKN039 OVC060 23/18 A3004 RMK T02300180 MADISHF
LAF,2021-10-07 20:50,KLAF 072050Z AUTO 17002KT 10SM SCT033 BKN047 BKN060 23/18 A3004 RMK T02300180 MADISHF
LAF,2021-10-07 20:54,KLAF 072054Z 17005KT 10SM FEW031 SCT041 BKN060 23/18 A3005 RMK AO2 SLP171 T02280178 56016
LAF,2021-10-07 20:55,KLAF 072055Z AUTO 18005KT 10SM FEW031 SCT041 BKN060 23/18 A3004 RMK T02300180 MADISHF
LAF,2021-10-07 21:00,KLAF 072100Z AUTO 18005KT 10SM SCT031 BKN043 BKN055 23/18 A3004 RMK T02300180 MADISHF
LAF,2021-10-07 21:05,KLAF 072105Z AUTO 19005KT 10SM SCT031 BKN043 BKN110 23/18 A3004 RMK T02300180 MADISHF
LAF,2021-10-07 21:10,KLAF 072110Z AUTO 17005KT 10SM SCT032 SCT047 BKN100 23/18 A3004 RMK T02300180 MADISHF
LAF,2021-10-07 21:15,KLAF 072115Z AUTO 17005KT 10SM FEW032 BKN100 23/18 A3004 RMK T02300180 MADISHF
LAF,2021-10-07 21:20,KLAF 072120Z AUTO 16005KT 10SM FEW032 BKN100 23/18 A3004 RMK T02300180 MADISHF
LAF,2021-10-07 21:25,KLAF 072125Z AUTO 17005KT 10SM FEW031 SCT046 BKN100 23/18 A3004 RMK T02300180 VRB05KT  MADISHF
LAF,2021-10-07 21:30,KLAF 072130Z AUTO 17005KT 10SM FEW046 BKN100 23/18 A3004 RMK T02300180 MADISHF
LAF,2021-10-07 21:35,KLAF 072135Z AUTO 17005KT 10SM FEW046 BKN110 23/18 A3004 RMK T02300180 MADISHF
LAF,2021-10-07 21:40,KLAF 072140Z AUTO 15005KT 10SM FEW046 BKN110 23/18 A3004 RMK T02300180 VRB05KT  MADISHF
LAF,2021-10-07 21:45,KLAF 072145Z AUTO 17004KT 10SM FEW047 OVC110 23/18 A3004 RMK T02300180 MADISHF
LAF,2021-10-07 21:50,KLAF 072150Z AUTO 17004KT 10SM FEW047 OVC110 23/18 A3004 RMK T02300180 MADISHF
LAF,2021-10-07 21:54,KLAF 072154Z VRB05KT 10SM OVC110 23/18 A3004 RMK AO2 SLP168 T02280178
LAF,2021-10-07 21:55,KLAF 072155Z AUTO 18005KT 10SM OVC110 23/18 A3004 RMK T02300180 MADISHF
LAF,2021-10-07 22:00,KLAF 072200Z AUTO 17004KT 10SM OVC110 22/18 A3004 RMK T02200180 MADISHF
LAF,2021-10-07 22:05,KLAF 072205Z AUTO 19004KT 10SM OVC110 22/18 A3004 RMK T02200180 MADISHF
LAF,2021-10-07 22:10,KLAF 072210Z AUTO 17004KT 10SM BKN110 23/18 A3004 RMK T02300180 VRB04KT  MADISHF
LAF,2021-10-07 22:15,KLAF 072215Z AUTO 18004KT 10SM BKN110 22/17 A3004 RMK T02200170 MADISHF
LAF,2021-10-07 22:20,KLAF 072220Z AUTO 19004KT 10SM BKN100 23/18 A3004 RMK T02300180 MADISHF
LAF,2021-10-07 22:25,KLAF 072225Z AUTO 19002KT 10SM FEW055 BKN100 23/18 A3004 RMK T02300180 MADISHF
LAF,2021-10-07 22:30,KLAF 072230Z AUTO 18002KT 10SM FEW055 BKN100 23/18 A3004 RMK T02300180 MADISHF
LAF,2021-10-07 22:35,KLAF 072235Z AUTO 15002KT 10SM BKN100 23/18 A3003 RMK T02300180 MADISHF
LAF,2021-10-07 22:40,KLAF 072240Z AUTO 17002KT 10SM BKN110 22/18 A3003 RMK T02200180 MADISHF
LAF,2021-10-07 22:45,KLAF 072245Z AUTO 16002KT 10SM OVC110 22/18 A3004 RMK T02200180 MADISHF
LAF,2021-10-07 22:50,KLAF 072250Z AUTO 16002KT 10SM OVC110 22/18 A3004 RMK T02200180 MADISHF
LAF,2021-10-07 22:54,KLAF 072254Z 18003KT 10SM OVC110 22/18 A3004 RMK AO2 SLP169 T02220178
LAF,2021-10-07 22:55,KLAF 072255Z AUTO 15002KT 10SM BKN110 22/18 A3004 RMK T02200180 VRB03KT  MADISHF
LAF,2021-10-07 23:00,KLAF 072300Z AUTO 19002KT 10SM BKN110 22/18 A3004 RMK T02200180 VRB03KT  MADISHF
LAF,2021-10-07 23:05,KLAF 072305Z AUTO 17002KT 10SM BKN110 22/18 A3004 RMK T02200180 MADISHF
LAF,2021-10-07 23:10,KLAF 072310Z AUTO 00000KT 10SM SCT110 22/17 A3004 RMK T02200170 MADISHF
LAF,2021-10-07 23:15,KLAF 072315Z AUTO 00000KT 10SM FEW110 22/17 A3004 RMK T02200170 MADISHF
LAF,2021-10-07 23:20,KLAF 072320Z AUTO 00000KT 10SM FEW110 22/17 A3004 RMK T02200170 MADISHF
LAF,2021-10-07 23:25,KLAF 072325Z AUTO 00000KT 10SM FEW100 21/17 A3004 RMK T02100170 MADISHF
LAF,2021-10-07 23:30,KLAF 072330Z AUTO 00000KT 10SM CLR 21/17 A3004 RMK T02100170 MADISHF
LAF,2021-10-07 23:35,KLAF 072335Z AUTO 00000KT 10SM CLR 21/17 A3004 RMK T02100170 MADISHF
LAF,2021-10-07 23:40,KLAF 072340Z AUTO 00000KT 10SM CLR 21/17 A3004 RMK T02100170 MADISHF
LAF,2021-10-07 23:45,KLAF 072345Z AUTO 00000KT 10SM CLR 21/17 A3004 RMK T02100170 MADISHF
LAF,2021-10-07 23:50,KLAF 072350Z AUTO 00000KT 10SM CLR 20/17 A3004 RMK T02000170 MADISHF
LAF,2021-10-07 23:54,KLAF 072354Z 00000KT 10SM CLR 19/17 A3005 RMK AO2 SLP173 T01940172 10239 20194 53001
LAF,2021-10-07 23:55,KLAF 072355Z AUTO 00000KT 10SM CLR 19/17 A3004 RMK T01900170 MADISHF
LAF,2021-10-08 00:00,KLAF 080000Z AUTO 16002KT 10SM CLR 20/18 A3004 RMK T02000180 MADISHF
LAF,2021-10-08 00:05,KLAF 080005Z AUTO 18002KT 10SM CLR 21/18 A3004 RMK T02100180 MADISHF
LAF,2021-10-08 00:10,KLAF 080010Z AUTO 00000KT 10SM CLR 20/18 A3004 RMK T02000180 MADISHF
LAF,2021-10-08 00:15,KLAF 080015Z AUTO 00000KT 10SM CLR 20/18 A3004 RMK T02000180 MADISHF
LAF,2021-10-08 00:20,KLAF 080020Z AUTO 00000KT 10SM CLR 20/18 A3005 RMK T02000180 MADISHF
LAF,2021-10-08 00:25,KLAF 080025Z AUTO 18002KT 10SM CLR 20/18 A3005 RMK T02000180 MADISHF
LAF,2021-10-08 00:30,KLAF 080030Z AUTO 00000KT 10SM CLR 20/17 A3005 RMK T02000170 MADISHF
LAF,2021-10-08 00:35,KLAF 080035Z AUTO 00000KT 10SM FEW120 20/18 A3005 RMK T02000180 MADISHF
LAF,2021-10-08 00:40,KLAF 080040Z AUTO 00000KT 10SM SCT120 20/18 A3005 RMK T02000180 MADISHF
LAF,2021-10-08 00:45,KLAF 080045Z AUTO 00000KT 10SM BKN120 20/17 A3005 RMK T02000170 MADISHF
LAF,2021-10-08 00:50,KLAF 080050Z AUTO 00000KT 10SM BKN120 20/17 A3005 RMK T02000170 MADISHF
LAF,2021-10-08 00:54,KLAF 080054Z AUTO 00000KT 10SM BKN120 20/18 A3006 RMK AO2 SLP176 T02000178
LAF,2021-10-08 00:55,KLAF 080055Z AUTO 00000KT 10SM BKN120 20/18 A3005 RMK T02000180 MADISHF
LAF,2021-10-08 01:00,KLAF 080100Z AUTO 00000KT 10SM BKN120 20/18 A3005 RMK T02000180 MADISHF
LAF,2021-10-08 01:05,KLAF 080105Z AUTO 00000KT 10SM OVC120 20/18 A3005 RMK T02000180 MADISHF
LAF,2021-10-08 01:10,KLAF 080110Z AUTO 00000KT 10SM OVC120 20/18 A3005 RMK T02000180 MADISHF
LAF,2021-10-08 01:15,KLAF 080115Z AUTO 00000KT 10SM OVC120 19/18 A3005 RMK T01900180 MADISHF
LAF,2021-10-08 01:20,KLAF 080120Z AUTO 00000KT 10SM OVC110 19/18 A3005 RMK T01900180 MADISHF
LAF,2021-10-08 01:25,KLAF 080125Z AUTO 00000KT 10SM OVC110 19/18 A3005 RMK T01900180 MADISHF
LAF,2021-10-08 01:30,KLAF 080130Z AUTO 18002KT 10SM OVC110 19/18 A3005 RMK T01900180 MADISHF
LAF,2021-10-08 01:35,KLAF 080135Z AUTO 18002KT 10SM FEW041 OVC110 19/18 A3005 RMK T01900180 MADISHF
LAF,2021-10-08 01:40,KLAF 080140Z AUTO 00000KT 10SM FEW041 BKN110 19/18 A3005 RMK T01900180 MADISHF
LAF,2021-10-08 01:45,KLAF 080145Z AUTO 00000KT 10SM FEW041 BKN110 19/18 A3005 RMK T01900180 MADISHF
LAF,2021-10-08 01:50,KLAF 080150Z AUTO 00000KT 10SM FEW041 SCT110 19/18 A3005 RMK T01900180 MADISHF
LAF,2021-10-08 01:54,KLAF 080154Z AUTO 00000KT 10SM FEW041 SCT120 19/18 A3006 RMK AO2 SLP176 T01890178
LAF,2021-10-08 01:55,KLAF 080155Z AUTO 00000KT 10SM FEW041 SCT120 19/18 A3005 RMK T01900180 MADISHF
LAF,2021-10-08 02:00,KLAF 080200Z AUTO 00000KT 10SM FEW041 FEW120 18/18 A3005 RMK T01800180 MADISHF
LAF,2021-10-08 02:05,KLAF 080205Z AUTO 00000KT 10SM FEW120 18/17 A3005 RMK T01800170 MADISHF
LAF,2021-10-08 02:10,KLAF 080210Z AUTO 11002KT 10SM FEW120 18/17 A3005 RMK T01800170 MADISHF
LAF,2021-10-08 02:15,KLAF 080215Z AUTO 13002KT 10SM FEW120 18/17 A3005 RMK T01800170 MADISHF
LAF,2021-10-08 02:20,KLAF 080220Z AUTO 12004KT 10SM FEW120 18/17 A3005 RMK T01800170 MADISHF
LAF,2021-10-08 02:25,KLAF 080225Z AUTO 12002KT 10SM CLR 18/18 A3005 RMK T01800180 MADISHF
LAF,2021-10-08 02:30,KLAF 080230Z AUTO 13002KT 10SM CLR 18/18 A3005 RMK T01800180 MADISHF
LAF,2021-10-08 02:35,KLAF 080235Z AUTO 13002KT 10SM CLR 18/18 A3005 RMK T01800180 MADISHF
LAF,2021-10-08 02:40,KLAF 080240Z AUTO 00000KT 10SM FEW079 18/18 A3004 RMK T01800180 MADISHF
LAF,2021-10-08 02:45,KLAF 080245Z AUTO 00000KT 10SM FEW079 19/18 A3004 RMK T01900180 MADISHF
LAF,2021-10-08 02:50,KLAF 080250Z AUTO 00000KT 10SM FEW079 FEW110 19/18 A3004 RMK T01900180 MADISHF
LAF,2021-10-08 02:54,KLAF 080254Z AUTO 00000KT 10SM FEW080 FEW110 19/18 A3005 RMK AO2 SLP173 T01890178 50001
LAF,2021-10-08 02:55,KLAF 080255Z AUTO 00000KT 10SM FEW079 FEW110 19/18 A3004 RMK T01900180 MADISHF
LAF,2021-10-08 03:00,KLAF 080300Z AUTO 00000KT 10SM FEW079 19/18 A3004 RMK T01900180 MADISHF
LAF,2021-10-08 03:05,KLAF 080305Z AUTO 00000KT 10SM SCT120 18/18 A3004 RMK T01800180 MADISHF
LAF,2021-10-08 03:10,KLAF 080310Z AUTO 00000KT 10SM FEW090 SCT120 18/18 A3004 RMK T01800180 MADISHF
LAF,2021-10-08 03:15,KLAF 080315Z AUTO 00000KT 10SM FEW090 BKN120 19/18 A3004 RMK T01900180 MADISHF
LAF,2021-10-08 03:20,KLAF 080320Z AUTO 00000KT 10SM FEW090 BKN120 19/18 A3004 RMK T01900180 MADISHF
LAF,2021-10-08 03:25,KLAF 080325Z AUTO 00000KT 10SM FEW090 BKN120 18/18 A3004 RMK T01800180 MADISHF
LAF,2021-10-08 03:30,KLAF 080330Z AUTO 00000KT 10SM FEW090 BKN120 18/18 A3004 RMK T01800180 MADISHF
